 # Number of iterations in MCMC :        90000
 # Weight   -ln(L/L_{max})    omega_b    omega_cdm    n_s    A_s    H0    m_ncdm    MG_beta2 
          18   79712.776027176704       1.96940433233976364E-002  0.11318753659725189       0.96830224990844727       2.19833332334750285E-009   65.053649902343750       1.19856873061507940E-003  0.55173218250274658     
           8   79714.141198268015       1.96940992027521133E-002  0.11318750679492950       0.96830004453659058       2.19831917205835266E-009   65.054046630859375       1.17221230175346136E-003  0.55192589759826660     
           6   79713.206332643895       1.96940153837203979E-002  0.11318670213222504       0.96829921007156372       2.19836162619909337E-009   65.053436279296875       1.18571706116199493E-003  0.55122953653335571     
           6   79713.573476625315       1.96926090866327286E-002  0.11318341642618179       0.96829962730407715       2.19838835700462600E-009   65.051834106445313       1.16881669964641333E-003  0.55152004957199097     
           1   79712.239849990787       1.96938496083021164E-002  0.11318675428628922       0.96829402446746826       2.19833751633956014E-009   65.052917480468750       1.12482905387878418E-003  0.55289214849472046     
           1   79712.671229857922       1.96921117603778839E-002  0.11318475753068924       0.96828615665435791       2.19837315709494969E-009   65.051887512207031       1.09681789763271809E-003  0.55206239223480225     
           2   79711.097757616008       1.96936205029487610E-002  0.11318860948085785       0.96828681230545044       2.19835428838776568E-009   65.053253173828125       1.13543658517301083E-003  0.55344390869140625     
           4   79712.449926464556       1.96925885975360870E-002  0.11318545043468475       0.96828746795654297       2.19838783286806012E-009   65.052284240722656       1.12284068018198013E-003  0.55242633819580078     
          16   79712.005807532347       1.96923669427633286E-002  0.11318747699260712       0.96828156709671021       2.19837106056393152E-009   65.052764892578125       1.12326128873974085E-003  0.55214935541152954     
           3   79712.939060256787       1.96917001157999039E-002  0.11318498104810715       0.96828329563140869       2.19834380584264183E-009   65.051818847656250       1.06770172715187073E-003  0.55277889966964722     
           3   79711.847759462165       1.96933168917894363E-002  0.11318856477737427       0.96827518939971924       2.19832493738738022E-009   65.052841186523438       1.03045173455029726E-003  0.55336141586303711     
           7   79711.980404880465       1.96925904601812363E-002  0.11318544298410416       0.96828150749206543       2.19831812381833541E-009   65.051460266113281       1.00681872572749853E-003  0.55373966693878174     
           1   79714.219369099403       1.96926221251487732E-002  0.11318513005971909       0.96828645467758179       2.19828195984383991E-009   65.052047729492188       1.01066927891224623E-003  0.55396163463592529     
          24   79709.552725733214       1.96958463639020920E-002  0.11319330334663391       0.96827346086502075       2.19828667685025294E-009   65.054641723632813       1.02367287036031485E-003  0.55443644523620605     
           4   79709.231652729271       1.96955446153879166E-002  0.11319325119256973       0.96827089786529541       2.19831602733980143E-009   65.054580688476563       1.03871640749275684E-003  0.55461043119430542     
           4   79708.204962562333       1.96967702358961105E-002  0.11319572478532791       0.96826446056365967       2.19831445498221285E-009   65.055221557617188       1.01593590807169676E-003  0.55537247657775879     
          11   79708.434002316179       1.96965280920267105E-002  0.11319416761398315       0.96827065944671631       2.19830764144565804E-009   65.054557800292969       1.02366739884018898E-003  0.55466961860656738     
          48   79707.568908990026       1.96976009756326675E-002  0.11319649219512939       0.96826905012130737       2.19828195984383991E-009   65.055297851562500       1.01151282433420420E-003  0.55535000562667847     
          35   79707.464545394614       1.96975655853748322E-002  0.11319687217473984       0.96826487779617310       2.19829244209405857E-009   65.055328369140625       1.00106454920023680E-003  0.55475431680679321     
          13   79709.843652930474       1.96964889764785767E-002  0.11319366097450256       0.96827000379562378       2.19830606909406735E-009   65.054672241210938       1.01310200989246368E-003  0.55428677797317505     
           8   79711.793109841819       1.96955762803554535E-002  0.11319288611412048       0.96827155351638794       2.19826151959967805E-009   65.054786682128906       9.95743321254849434E-004  0.55413466691970825     
          11   79713.012430478309       1.96949765086174011E-002  0.11319030821323395       0.96827524900436401       2.19828405628988513E-009   65.054000854492188       9.99398063868284225E-004  0.55362600088119507     
           3   79713.094900930766       1.96951664984226227E-002  0.11319151520729065       0.96827590465545654       2.19826256781270439E-009   65.054466247558594       1.01204076781868935E-003  0.55399978160858154     
          13   79710.381156036819       1.96968391537666321E-002  0.11319335550069809       0.96827888488769531       2.19829034564001575E-009   65.054801940917969       1.05376378633081913E-003  0.55443108081817627     
           4   79712.252538128945       1.96971669793128967E-002  0.11319292336702347       0.96828532218933105       2.19825994728107697E-009   65.055374145507813       1.06271612457931042E-003  0.55566197633743286     
           2   79711.545589350746       1.96975041180849075E-002  0.11319278925657272       0.96828985214233398       2.19826833299328116E-009   65.055259704589844       1.08639604877680540E-003  0.55427992343902588     
           9   79711.658669564858       1.96967907249927521E-002  0.11319133639335632       0.96829676628112793       2.19825418212249204E-009   65.054740905761719       1.10455648973584175E-003  0.55377602577209473     
           6   79713.221252738484       1.96947362273931503E-002  0.11318635195493698       0.96829754114151001       2.19828772507527464E-009   65.052818298339844       1.07205729000270367E-003  0.55304622650146484     
          10   79711.808103170973       1.96956284344196320E-002  0.11318917572498322       0.96829646825790405       2.19828195984383991E-009   65.053924560546875       1.10215379390865564E-003  0.55418729782104492     
           1   79710.704109842176       1.96958985179662704E-002  0.11319139599800110       0.96828913688659668       2.19830868968067622E-009   65.054565429687500       1.11986498814076185E-003  0.55406117439270020     
           1   79710.393638529407       1.96955520659685135E-002  0.11319185793399811       0.96828198432922363       2.19832074441931531E-009   65.054512023925781       1.09833292663097382E-003  0.55386292934417725     
           6   79709.712212503000       1.96951404213905334E-002  0.11319211125373840       0.96827298402786255       2.19833751633956014E-009   65.054252624511719       1.06055953074246645E-003  0.55395245552062988     
          53   79708.067519359363       1.96938868612051010E-002  0.11319243907928467       0.96825575828552246       2.19838783286806012E-009   65.053421020507813       1.01363169960677624E-003  0.55425554513931274     
           2   79709.301112849920       1.96940526366233826E-002  0.11319070309400558       0.96826148033142090       2.19837525362796758E-009   65.053092956542969       9.99595504254102707E-004  0.55470418930053711     
           2   79709.797395847330       1.96952074766159058E-002  0.11319333314895630       0.96826237440109253       2.19832598563064622E-009   65.054435729980469       9.99637530185282230E-004  0.55530887842178345     
          21   79709.194930463331       1.96954775601625443E-002  0.11319289356470108       0.96826803684234619       2.19836477098287399E-009   65.054382324218750       1.06193090323358774E-003  0.55530822277069092     
          10   79709.880042777513       1.96952074766159058E-002  0.11319201439619064       0.96827328205108643       2.19833489571858729E-009   65.054122924804688       1.05741969309747219E-003  0.55468153953552246     
          36   79710.321281245415       1.96940489113330841E-002  0.11319018155336380       0.96827477216720581       2.19833017860870803E-009   65.053306579589844       1.04903825558722019E-003  0.55440545082092285     
           2   79709.719192342178       1.96941178292036057E-002  0.11319085210561752       0.96827507019042969       2.19830921379837328E-009   65.053291320800781       1.04149722028523684E-003  0.55450630187988281     
           3   79709.904606019642       1.96945127099752426E-002  0.11319223791360855       0.96827369928359985       2.19827252586137923E-009   65.053947448730469       1.01900834124535322E-003  0.55443412065505981     
          18   79709.243018992376       1.96946356445550919E-002  0.11319392174482346       0.96826452016830444       2.19827095353490505E-009   65.054267883300781       9.85723221674561501E-004  0.55552107095718384     
